"","GSPC","ABT","AA","HON","SHW","CMI","EMR","SLB","CSX","CLX","GIS","NEM","LLY","MCD","BAX","BDX","GPC","JNJ","HPQ","TGNA","BCR","JPM","WMB","INTC","TGT","AET","AXP","BAC","CI","DUK","IFF","LNC","TAP","DIS","WFC","TXT","WBA","VFC","FDX","PCAR","AIG","FLR","ADM","ADP","GWW","MAS","AAPL","BF-B","OXY","R","MAT","SNA","SWK","WMT","T","VZ","CAG","LB","BLL","HAS","HES","LMT","LOW","PHM","DOV","PH","APD","CNP","NOC","NUE","PKI","TJX","HRB","MDT","SYY","GPS","ITW","JWN","AVY","CA","MMC","NKE","C","HD","PNC","STI","STJ","ADSK","ECL","NWL","ORCL","TMK","AEE","MRO","IPG","AMGN","PX","CSCO","COST","MU","CBS","EMN","KEY","MSFT","LUV","UNH","UNM","YUM","INTU","MON","SYMC","ETFC"
"63",18.2735,36.17971,37.607254,88.0998,192.007706,138.84938,61.42487,92.128822,27.325897,82.193344,47.630802,23.192081,54.890285,90.319153,37.962894,112.189011,81.219307,91.555252,13.71757,26.000254,146.028824,56.280212,34.368423,23.914387,56.073322,72.946136,86.389389,16.681465,83.678627,64.052399,91.457626,48.296814,56.001717,77.543922,46.343323,39.093735,63.096859,58.906956,130.396774,62.043285,48.160675,74.864723,40.723404,63.883514,240.31546,18.778435,73.037003,43.378376,83.240288,75.919189,35.195454,109.358879,77.027306,71.460632,30.3564,41.995903,29.038391,50.904526,53.774776,51.954704,79.594284,151.471466,46.76807,18.433788,77.202507,113.575752,103.800056,21.070166,117.683235,46.635628,44.342949,58.849247,28.183672,58.956806,33.297569,37.00893,76.989868,54.982014,47.617188,28.451214,46.49078,35.914406,47.153214,75.171173,81.594513,37.612823,62.602612,49.18,104.899185,28.53582,39.374825,51.110744,37.383617,33.391079,16.189646,116.942047,123.357544,20.530153,105.168571,23.66,60.094456,81.477737,13.461247,38.343578,23.158583,78.605362,33.49366,70.946716,75.373718,107.816223,15.122297,23.02
"64",19.0412,36.611969,39.360504,88.232765,194.647278,140.582779,62.693821,95.955719,26.61846,85.372826,49.122223,24.567379,55.114094,93.405647,37.555302,108.308197,81.471802,94.407318,14.014304,25.595177,135.727936,52.222435,35.715038,24.729755,57.222408,69.736397,84.106712,14.683568,79.990883,66.993301,94.182137,46.391247,57.057816,76.836945,46.250149,40.69569,64.883797,58.154911,134.026566,58.860161,51.165302,72.909546,41.042511,64.462318,241.970428,17.04447,80.296616,43.392887,83.64212,78.066055,34.414505,111.787361,81.43618,74.527374,31.307514,41.713772,28.783894,48.60006,55.128708,52.020092,85.625328,152.30658,44.077957,17.665312,81.593842,120.378334,102.47464,22.021835,115.899582,47.752151,41.367756,56.452583,26.5313,56.608246,33.845867,36.500919,80.681747,53.951927,45.728291,27.679779,46.742249,35.471916,47.460304,75.532166,79.281334,36.166538,60.764454,48.02,101.645073,28.73624,39.463257,51.885452,37.483429,33.983322,16.454123,105.953247,122.96196,21.342863,108.935356,26.120001,56.165951,82.385033,12.89406,37.791672,23.707876,71.942268,31.646053,72.805428,73.640816,105.304115,15.357046,22.450001
"65",19.1524,37.812206,39.859375,88.905586,199.842194,143.127457,61.749374,98.30854,27.88298,84.356262,50.891808,22.647898,56.287003,94.204994,38.391125,112.783112,80.733025,95.224831,14.200821,26.179241,146.184509,51.839954,39.771835,25.530996,52.986824,75.690102,88.022011,14.683568,89.724907,64.629372,94.889557,45.865269,62.897301,81.359619,47.652046,39.024082,69.036552,59.992184,141.80748,58.497013,52.070541,72.513802,42.405983,65.884521,246.802917,18.071039,86.616707,44.819645,87.083893,82.784729,34.411671,113.449265,82.867882,72.222916,31.105814,44.597046,30.472624,51.460468,59.348324,50.551556,87.680489,153.108109,45.201271,18.789206,82.684937,119.276848,104.610992,21.670507,116.61647,46.718678,44.324707,52.988239,27.800919,58.735146,34.86784,38.293457,81.931305,60.213711,47.645386,26.575748,47.652256,37.515518,47.133331,76.216148,80.441681,36.412659,62.133499,52.369999,106.06485,28.106741,40.563747,52.810242,35.704983,34.646374,18.150091,110.577019,124.553734,22.737398,109.59008,28.59,57.964897,83.415207,13.004739,38.566978,25.944284,76.342781,32.30336,73.108032,77.082253,115.910629,16.651945,20.370001
"66",19.1431,38.65332,43.608086,88.714699,202.088608,144.400284,61.406986,111.882401,29.220224,86.031715,48.677509,25.198717,58.459118,93.56414,37.566479,113.878632,82.662926,98.190636,14.344948,29.699476,141.34166,53.75235,49.743565,28.876566,54.097721,79.135437,91.263916,14.916226,91.913567,67.45713,100.06337,49.193275,70.963997,83.035042,49.322403,38.117424,71.167839,60.220692,149.123535,58.00769,52.681522,74.271599,41.622784,65.952484,242.88649,18.910557,89.012688,45.688091,90.296448,84.024727,34.53574,114.658539,83.745193,70.623611,31.009348,43.677612,28.000851,52.909412,61.62944,49.939667,95.219353,150.376205,46.074959,19.415218,86.260551,119.753082,112.827934,22.946301,114.774399,45.781982,46.16787,51.723141,31.488255,61.362492,34.793514,38.609241,83.282104,60.098701,48.49704,26.622063,49.121544,37.827698,46.667645,77.359383,84.007645,38.066051,66.553101,56.380001,108.428528,29.748219,39.125385,53.456257,37.473995,37.72731,18.520308,112.845955,125.730202,22.94981,108.777748,32.950001,60.545204,82.877563,13.612703,39.282928,26.406347,78.743599,33.113087,76.786598,78.28772,118.65976,17.463049,21.26
"67",19.4177,40.019791,48.001106,87.645737,201.424438,130.455353,58.899258,102.814194,28.376148,82.429001,46.822578,24.673742,57.415379,87.824348,38.8083,111.895615,77.974297,93.939018,15.166972,31.036951,147.713043,54.175076,48.393372,31.670771,55.6287,75.87764,84.888428,14.799769,89.984749,65.584076,96.906403,50.254066,64.61972,83.170624,47.764656,36.206074,66.022018,58.567013,144.690613,57.490673,50.171959,70.379341,43.783661,67.64122,224.622467,17.717997,91.570137,42.039642,85.967712,82.155182,31.389679,116.283806,83.392357,69.221863,31.61479,45.49231,28.655893,52.287056,60.233238,47.423714,95.306015,156.214249,46.162617,16.997946,81.338158,109.485535,115.749077,21.850195,118.266655,46.683681,45.625824,51.859383,30.182508,59.704052,33.41713,37.44939,78.345673,61.248833,44.674053,26.751745,48.387371,37.622826,48.47073,77.254272,78.314995,36.156097,62.651215,53.349998,105.692009,31.178514,39.103748,51.62262,35.246456,36.621578,18.710161,121.445007,121.281754,23.478622,111.362419,30.549999,55.371483,74.746361,12.862247,40.658302,27.802364,78.069344,32.858364,65.924339,79.874481,107.949745,18.042608,21.02
"68",19.4195,40.133808,48.734352,91.322212,213.585358,136.546295,59.650925,104.378899,29.467997,84.070557,49.838268,26.833067,60.247192,87.795525,38.958984,112.790855,82.60643,98.013832,16.184917,32.023453,146.931091,55.847206,50.794662,32.850395,56.582336,80.379601,86.383621,15.61497,94.541946,68.032997,97.48214,52.796028,71.118011,87.044426,48.608955,37.828728,58.419807,61.291283,145.675705,58.196667,54.110043,71.566261,47.276447,69.446434,236.260651,19.992374,98.667633,44.955494,91.264267,86.537285,30.901098,121.301498,87.25444,71.496071,31.055157,44.950951,30.62462,57.90202,63.154541,49.996651,97.347321,164.027267,50.658283,18.509945,83.715103,110.462486,116.854385,22.537308,122.729515,50.494972,44.273434,58.19672,31.497648,61.744469,35.420849,43.088741,83.900345,61.556675,45.878399,26.391062,50.608025,38.431183,51.186123,89.341682,80.392387,36.373756,63.035633,53.639999,111.817535,32.341801,40.207443,53.394268,36.65815,39.613285,18.628042,133.515152,124.509247,23.255281,114.716362,32.599998,57.768349,78.247429,12.990741,43.064022,31.530746,83.492294,34.715202,68.802589,81.053543,110.393387,18.630936,22.26
"69",18.9178,39.51622,47.208652,89.298798,214.447113,124.191162,58.309204,96.810379,30.564348,91.130211,47.102673,22.853975,61.469952,88.816612,37.553955,110.071716,83.121368,100.716225,15.171938,28.309875,141.259338,56.589333,47.765053,32.756325,59.040798,79.273689,84.444695,16.597633,90.634354,68.750198,92.439896,51.395554,71.589249,86.221245,49.015289,35.846951,57.213184,63.372021,159.25119,52.702217,52.259083,64.689552,48.452194,69.512749,241.490631,20.375698,96.983063,43.910175,85.200691,86.182861,27.460672,117.54451,85.153648,72.414635,31.303885,45.10434,31.423523,60.740448,62.336788,52.218304,91.049278,172.304047,51.053825,17.051523,76.531631,109.171371,114.852585,22.201607,127.109261,50.797974,43.039501,57.767151,29.309052,59.907124,35.533203,38.924583,80.756516,60.774441,42.561199,26.110704,49.883694,43.641773,51.354591,88.102821,81.179718,36.325996,58.044476,55.099998,112.096031,33.200516,37.06094,51.260452,35.488876,35.717518,17.473923,134.549698,122.698875,23.601301,118.733521,34.259998,52.258911,77.071106,12.723481,43.945591,33.264397,83.431396,32.906219,68.37513,85.409271,107.396111,18.040087,22.59
"70",18.6399,41.636528,49.174454,92.17569,224.797836,137.553146,59.688198,93.925781,33.967804,95.120964,48.912125,18.60046,62.872818,87.804893,36.701054,124.472626,92.001167,101.840652,15.347312,30.055984,162.545181,57.197571,47.90313,31.994328,58.230732,80.989937,87.027954,16.704716,99.508904,75.536034,95.592575,52.69207,71.53154,88.497108,50.168148,41.364925,61.991409,64.955605,165.120148,60.522305,51.82375,64.253693,44.56464,77.936119,236.836441,18.873451,103.961998,45.102589,78.802887,84.746002,27.836969,128.281555,89.805016,72.225235,31.356831,45.846485,32.909153,65.401627,63.479675,55.031021,81.869057,179.647583,55.425671,18.528809,75.683716,121.489609,118.80513,22.274191,133.090424,50.592091,42.936211,61.81876,30.537746,66.238457,36.363506,35.562931,87.098801,64.543396,44.658279,27.157373,52.103809,45.486279,53.059311,93.653664,82.424622,37.386261,61.944351,57.540001,108.581749,32.158482,37.923435,51.96397,39.201641,33.636612,18.494507,155.355743,119.835899,22.944927,126.360428,33.09,52.962212,76.966301,12.599396,44.504864,33.963764,91.905121,32.17907,68.647644,86.020836,110.310532,19.045298,22.299999
"71",18.7552,42.515297,50.821564,95.517197,240.336731,137.768417,59.834957,81.825661,34.935242,97.147667,49.655785,18.243521,65.039223,91.49192,38.197563,135.720627,97.402962,102.950912,16.707525,31.05785,165.895813,56.894939,44.658386,35.272076,70.239662,85.63279,89.417717,16.5879,102.826866,75.109047,97.540092,54.491455,74.753616,89.591461,51.822132,43.147812,66.562668,72.144096,175.753342,62.303493,53.013653,60.230076,50.18198,81.614685,236.771744,20.694948,114.979759,47.234344,70.686005,91.867424,28.612741,131.89325,90.572258,82.897568,31.842844,46.156693,34.988129,73.687706,66.211929,56.628479,70.401016,182.028015,61.85001,20.884737,73.704247,124.013817,126.895454,21.92701,136.63121,50.189674,44.963371,64.768539,31.794792,71.787483,37.98637,37.167908,90.810425,68.173241,47.19384,29.354589,54.231281,48.578384,53.495441,95.459129,83.455048,37.718605,65.602905,62,106.356026,35.199406,41.186504,52.739113,39.914566,27.658892,19.444027,158.959137,122.109161,25.91736,135.000244,35.950001,53.606899,79.005264,12.947536,45.605919,41.193871,95.406822,31.948257,73.827515,91.74839,114.980324,20.139172,22.809999
"72",18.8375,43.002445,46.412521,96.336716,258.180908,136.396606,57.939011,81.691765,34.686321,99.623672,50.201763,18.763725,65.869873,88.552765,38.621849,135.171906,101.564499,99.451057,17.23493,30.65159,165.17215,59.183601,39.255356,34.363049,72.052612,87.193504,90.017578,17.466269,102.846855,77.560074,98.168076,55.49218,72.018608,92.377846,52.145546,41.962681,73.926178,72.196281,171.486755,64.171432,54.308933,58.908688,49.534225,79.910645,245.647797,21.550112,106.713737,42.890934,75.093994,89.299522,28.068602,133.267441,92.655045,81.77993,30.2318,42.680569,34.758198,78.834007,67.297852,52.601357,71.528938,182.987778,66.665848,20.801891,68.659164,123.93692,127.912315,21.459892,142.894165,46.254128,43.242756,67.137634,32.018372,70.456169,37.726784,39.523758,91.045486,70.87838,49.805054,28.694937,54.854187,47.177376,53.634212,101.289757,87.042465,40.22422,63.030556,60.060001,102.354286,36.924957,43.672649,53.274139,43.119099,27.056366,19.904015,153.17041,123.858284,26.086142,134.648788,35.009998,54.207901,72.66172,13.331166,44.308617,41.745842,98.155136,33.544708,69.622452,90.106361,114.558403,19.807249,24.26
"73",19.1269,42.980404,46.001011,94.254173,266.25885,131.940567,53.443172,78.803238,31.881161,102.714844,49.785889,24.968662,68.743744,87.361984,37.051468,134.122864,88.574692,95.237915,15.51702,29.768425,169.75563,51.759476,38.31197,31.28562,69.869484,90.380821,78.298462,14.791167,106.76445,80.902382,102.768494,48.269329,73.381279,89.209984,49.387024,42.411106,71.549286,66.865906,166.993698,56.717312,47.385784,52.068554,44.418865,79.105492,227.288528,21.320415,113.268547,43.393871,74.525734,79.624207,24.395649,129.339783,90.311668,80.922905,30.049112,42.197716,34.176918,77.085175,62.519779,52.942593,65.395393,178.99675,65.886497,19.958572,67.050858,111.932487,129.136185,21.148481,152.162552,41.16193,45.273735,64.553162,32.588772,69.675499,37.232502,38.863342,89.49762,68.030388,50.179455,28.553581,51.785046,45.263786,46.54705,100.759033,81.111412,36.8834,63.844734,54.009998,101.619827,35.742271,40.791927,49.241947,42.324577,25.44006,19.10862,146.410492,115.283035,24.896545,135.826675,29.27,53.688744,67.901253,12.458406,38.537525,44.567039,103.165329,30.02655,69.469971,85.099319,113.608528,19.120249,23.049999
"74",19.7549,45.486637,43.551819,99.588371,280.584839,135.333801,54.806805,80.966042,32.996552,104.572586,51.028637,26.140154,67.475052,94.279373,36.440182,142.515244,91.567207,98.174347,14.962995,33.982662,167.879715,58.326969,42.836731,31.710299,73.422539,97.989662,79.171783,15.435535,121.555359,73.622566,118.090302,55.667149,73.737457,102.077568,52.460529,44.154987,80.943039,73.892754,174.765213,60.646179,53.64959,56.557709,45.883404,85.153664,229.355469,22.479136,124.683365,44.770836,72.550797,90.753838,24.202629,144.015472,94.83448,79.923027,31.546093,45.650345,33.742832,85.982719,70.920334,60.076157,72.749832,191.497726,72.041473,21.868158,69.34964,118.540932,138.474869,19.251633,161.324951,44.349266,46.551422,67.37104,32.465187,75.715988,37.061409,39.250183,95.04496,72.138199,51.40826,30.882236,54.789867,47.791534,51.9701,110.726868,88.230484,39.551048,64.629829,64.239998,113.14595,38.270771,42.671337,52.369358,39.641903,26.840967,21.484858,152.463654,122.271339,27.861094,144.568939,30.67,57.89098,71.32074,13.42177,42.126156,42.653362,110.33107,32.443371,77.956688,95.695076,115.967743,19.53653,26.040001
"75",20.3753,44.487988,38.045265,101.070862,279.896179,131.917862,53.576683,80.273369,31.852106,106.257065,53.694382,21.577526,69.85981,92.887589,36.376938,140.036972,89.388527,96.345123,13.447361,35.796902,166.103058,57.660706,44.734726,29.821987,78.430138,104.860252,76.057999,15.072467,129.403,71.963593,114.151894,55.493309,72.338295,102.871979,52.087112,44.195477,82.501877,72.89814,163.56839,59.784538,53.244606,55.738594,45.42342,82.561546,228.290543,22.916874,120.771843,44.270126,68.642525,91.622856,21.011782,143.849197,92.449562,78.793671,29.802662,44.893353,35.23801,88.257248,69.862114,60.963032,66.001602,194.28334,72.333176,21.629324,66.529449,114.763153,134.879944,18.89975,156.700653,45.177509,50.651909,68.754974,30.680885,76.406639,36.147167,40.882465,93.86293,72.039536,51.128029,30.967705,54.019402,49.371136,51.077827,110.190933,89.458572,39.637871,63.672035,58.639999,112.327431,38.056477,42.018902,54.144108,39.84454,25.154978,21.31144,154.522675,116.069511,26.190645,149.035065,27.129999,59.537079,66.719223,13.643378,39.061562,43.75835,115.240051,32.607712,75.659607,95.038361,108.840477,18.14661,28.559999
"76",20.7295,44.802456,39.517605,97.786125,273.501343,131.55629,55.667896,91.019455,34.708408,102.824089,52.914227,26.32836,69.109764,92.039169,36.504391,137.384262,86.184776,95.004333,14.228482,33.132404,165.546799,60.611763,45.265282,31.042713,75.333839,105.439384,75.405678,15.601325,124.60437,72.704041,111.575203,54.749973,71.424965,106.628296,52.757347,43.846535,80.79689,70.110374,167.641541,61.87709,54.702297,58.644489,46.841702,81.501091,240.508118,22.814734,121.470673,44.21133,75.318718,92.076675,25.894608,146.284836,95.687614,74.770164,32.073719,47.089935,35.106438,83.642677,72.601616,68.685509,74.783012,178.622726,67.169022,18.778496,72.882088,115.32354,127.880943,19.418312,149.96376,46.441681,50.840313,63.346836,28.930153,72.938507,35.476532,37.604305,90.423035,67.770264,53.717766,30.170008,54.355049,48.63792,52.862377,103.760468,88.492607,40.033379,68.199181,56.830002,109.970505,37.140862,42.625481,55.317295,38.654869,29.962458,20.078226,152.647324,117.213486,27.427399,141.107529,28.129999,61.01004,73.423897,13.922797,46.727848,40.064079,108.527702,33.185982,83.053078,98.594772,110.213799,19.357937,28.790001
"77",20.5077,46.906494,36.889282,101.45649,284.176086,129.684021,57.517551,87.32518,32.945866,104.33593,53.688725,27.073782,76.394463,92.242844,35.649776,137.033173,86.779488,96.603935,14.414053,34.551537,169.263611,63.026268,45.185696,33.101913,76.307388,116.390793,77.615768,16.159565,140.789749,71.726814,115.746513,55.253952,71.697777,108.246552,53.943832,45.082775,83.960648,68.174423,171.250031,60.38102,56.95686,55.026604,50.914474,82.436226,233.777832,23.314264,126.978035,46.190865,73.522728,88.844528,24.085541,152.521317,99.313477,71.598045,31.981131,46.156353,37.495422,80.984375,70.334709,69.985672,65.661232,181.577713,68.26152,18.661739,72.952171,116.960236,130.84996,19.099066,155.749802,44.958893,52.298279,63.38895,30.355614,74.770546,35.601078,36.361584,90.664597,65.476967,59.824913,29.149082,56.358521,50.167118,53.66666,108.066841,92.312851,41.404289,71.801414,54.150002,112.59259,38.690556,42.498447,56.263733,37.984497,26.395731,19.78863,151.796921,118.107513,27.884047,140.653778,27.93,60.60743,73.95372,14.119316,45.310394,36.596992,117.110542,33.963173,87.062744,102.348701,113.134521,19.124989,29.459999
"78",20.0642,47.36977,32.905239,99.28521,271.198944,125.512711,52.863503,83.378281,31.563454,100.808311,53.277573,23.239943,80.838699,91.415901,37.426647,138.738754,86.466461,94.01857,13.020683,31.131502,169.641235,64.923386,51.376976,29.221132,78.529648,125.753746,75.951668,16.718832,161.95369,66.886932,106.709282,57.395882,68.209618,111.944016,54.213745,44.514549,82.591309,67.814201,168.692963,60.618515,60.202454,51.884739,46.454044,77.804466,230.198151,22.969761,122.250961,49.251251,73.827888,84.695541,23.97356,156.300003,102.548569,68.378204,32.888527,43.514313,42.457909,80.713158,69.502464,72.566597,65.27594,179.358643,65.325432,19.688911,67.901634,112.978363,122.695946,17.842672,155.21167,42.221714,52.209015,65.151398,28.554186,72.963974,34.864162,36.209797,89.158836,67.153549,59.241638,28.038641,54.877697,53.300404,54.817795,108.35807,92.274261,41.734123,71.416824,50.080002,111.358528,40.237007,39.381176,57.531792,35.96109,25.764719,18.674187,149.135178,115.60006,26.12405,133.226028,18.84,54.633175,79.221786,14.545414,42.690014,32.751713,119.357803,34.730648,87.03376,99.027153,103.577477,18.166975,29.950001
"79",20.2903,49.159966,29.127777,102.284119,273.900879,123.924545,49.353893,80.118217,30.239044,109.245453,56.084702,17.081755,81.826309,96.021797,39.491074,149.022949,85.906303,96.671463,13.241961,28.277538,195.693802,66.090309,46.981419,27.809067,78.741295,111.702644,74.32943,17.563614,144.018814,70.296631,112.860512,54.772751,69.92276,118.375771,55.785015,43.586956,94.51442,74.961235,169.702759,61.596996,62.442276,45.757626,45.683338,77.358368,222.47464,25.966633,118.225639,53.297348,66.641609,87.749115,21.659256,161.747208,102.792175,69.390434,32.594589,44.196819,43.035252,75.996338,67.213783,76.836815,57.5947,199.812683,67.938431,20.245869,61.98999,109.501511,127.789223,18.133329,169.281784,42.28878,52.556137,68.745209,32.059658,77.188202,35.066975,34.813919,86.905342,68.785065,59.154144,27.895048,56.381866,56.853107,58.06245,114.110909,95.219238,43.014671,72.149857,50.580002,114.057053,42.360924,39.174976,60.881718,39.20599,20.396259,20.641418,171.546249,110.368805,27.245707,143.326981,18.51,52.63488,75.910385,14.371101,45.155685,35.829918,118.770798,34.993763,85.171822,104.192154,99.010315,17.768475,28.42
"80",19.7632,43.922962,27.97455,97.1297,252.881012,117.375008,45.951885,75.341286,26.650745,108.49398,54.687641,16.982269,80.214996,92.172783,37.885021,138.121719,80.633133,91.355011,12.174622,23.093809,192.847702,61.818016,43.149857,27.642973,75.289879,113.235252,74.974419,16.050865,140.749741,67.905685,106.963142,49.394676,66.924942,100.501022,51.744186,38.699631,84.987312,70.429916,149.101227,56.234856,58.761177,44.857967,43.600986,74.982437,218.474106,25.809198,110.399551,48.228664,69.309181,79.839134,22.238817,157.310562,98.923706,62.827358,31.149693,43.460045,40.710606,79.478745,65.430725,72.787125,58.024147,195.528671,67.752327,20.216557,60.374207,105.218269,125.11705,17.684793,160.994614,41.47443,48.345291,69.445343,32.762676,71.181725,38.5051,31.311535,82.106949,66.024315,56.814228,26.373173,52.285084,55.1409,53.116318,113.555122,88.372147,39.405643,69.207954,46.75,107.488014,41.427422,36.37957,57.768951,38.452026,16.989981,18.411074,148.130753,102.256012,24.810658,138.528091,16.41,44.533421,70.159012,13.378145,42.358341,36.392284,113.194244,32.74807,77.417458,84.47081,94.890152,16.125727,26.290001
"81",20.1147,39.005993,28.596207,92.648453,220.229202,104.678268,42.533417,67.161537,26.183531,112.749031,54.080647,16.012907,81.520256,95.577606,32.467594,130.507065,80.664612,90.742599,11.181581,21.866617,185.404083,58.799446,33.450737,29.192682,76.210297,108.182579,72.443344,15.353586,134.9814,68.892052,101.361916,46.156158,81.59948,100.816696,49.823059,37.561291,81.599594,66.624336,142.777832,49.750248,55.599262,41.64259,40.170277,78.421928,210.231461,24.776045,107.991051,47.794193,63.480473,72.11528,19.989307,148.616486,95.031204,62.93412,30.567984,41.098598,39.567814,85.38044,61.747696,70.396339,49.083729,201.486481,67.507454,18.508612,55.72554,95.093231,115.146103,17.133924,163.167542,36.327019,45.643993,70.531662,35.060188,66.272797,37.928192,27.198376,80.487617,64.964378,55.337135,26.382835,50.815693,60.831062,49.272636,113.182716,86.51004,37.326527,61.939602,44.139999,108.383095,39.047775,35.428146,55.86639,40.775257,15.132774,18.654865,134.99437,99.183372,25.165369,142.998978,14.98,39.414574,63.022728,12.667371,43.078587,37.72105,113.98848,31.322544,77.592148,87.426056,82.928062,15.322982,26.33
"82",21.1924,43.70005,26.435211,101.053246,263.774811,99.790451,45.480038,76.110573,26.271133,119.752884,56.434155,19.390863,79.455215,108.886497,36.954746,140.207047,88.323326,98.208092,11.771005,26.407923,185.678864,62.409767,35.801819,32.795761,74.77639,113.74939,71.86412,16.536148,134.001678,68.441963,113.92662,52.254372,86.59256,112.2005,52.530098,42.081818,83.15107,65.950378,154.747055,50.207989,61.7052,47.011387,44.250298,84.892021,205.332809,28.637306,116.998459,52.371387,71.531891,69.914032,23.330351,163.336349,103.850349,55.557514,31.890518,44.857052,39.852768,90.922165,68.001884,75.416725,55.113789,213.6548,72.596115,17.978952,62.791126,102.325394,125.435059,17.618307,184.602036,40.922314,51.360485,72.279648,36.086811,73.18322,40.14724,26.192293,89.904411,63.263451,63.55407,26.77906,54.560154,64.818199,52.856712,121.169891,88.038582,40.528175,62.646473,55.189999,118.883568,41.722416,38.247463,57.461155,42.135395,18.061064,22.360485,154.376862,108.17083,27.880989,156.401718,16.559999,45.954033,70.277351,12.092909,51.234901,45.901875,115.727631,34.022827,69.274117,96.294693,91.144142,16.212299,28.51
"83",21.1331,43.817101,27.797029,102.299988,273.59671,97.736656,48.625408,75.615967,27.845436,122.070557,56.094246,18.344593,80.419708,111.607544,37.21172,147.811584,88.196808,99.137695,12.056147,27.589636,186.147171,64.770164,33.187489,33.914391,70.793594,101.827408,70.274986,17.176702,134.941406,65.686432,117.804016,53.699646,90.859749,111.934158,53.829033,42.580772,82.877457,63.19593,157.216263,49.77943,62.214027,47.996784,35.627602,84.179634,197.178223,29.535925,116.319366,50.576023,72.539513,64.643578,23.967247,170.124542,106.966446,57.110485,32.042786,43.488758,40.226238,90.882553,69.045654,71.745522,57.84938,214.571564,75.319817,19.106928,64.635612,102.896767,123.548744,16.330091,184.018402,40.099998,52.872257,69.923203,35.53476,74.589066,40.001247,25.720795,91.899246,54.981628,64.885307,27.420748,54.129467,65.436554,53.771294,131.205322,93.15937,42.618408,61.949417,63.470001,117.708069,44.10273,38.375481,60.046463,42.212566,17.256502,22.545563,158.022537,109.835899,26.334728,160.078537,15.93,49.865852,70.744766,12.837957,53.255814,45.495312,110.745979,36.016083,70.837204,99.032417,93.040939,15.525881,30.43
"84",20.7379,43.80735,29.311611,101.926018,257.274261,85.700943,46.515064,68.363106,25.41643,124.555183,55.997131,17.94924,82.595871,115.498558,37.820541,152.243362,84.155258,100.586967,11.498892,25.045712,188.757736,64.138786,23.890587,33.602268,70.901009,107.149193,68.224808,16.632114,146.288177,69.205345,117.993706,49.080635,92.725716,104.322182,53.106106,41.94252,83.991959,61.157455,147.99762,46.778595,60.907185,46.633915,35.81311,83.187538,199.193863,27.94606,103.497688,49.130993,65.591209,55.695797,26.19429,169.403168,105.110107,59.996532,32.747025,44.225533,41.435085,91.273094,72.337814,66.120926,47.772835,212.603638,74.76918,17.565775,60.133678,95.346153,118.148003,17.688524,186.437607,39.350735,53.280037,70.23024,32.436852,76.153313,39.903923,23.767439,91.162964,48.634964,61.639076,27.859713,54.276291,61.985157,51.44508,130.18158,92.964287,42.049114,60.930519,60.93,113.328362,43.529968,35.972706,56.619198,42.114288,12.40773,22.82003,159.229034,100.359398,26.247751,160.157867,14.16,46.697151,66.16893,12.916297,54.363068,42.763645,116.08934,32.687443,71.364746,95.375534,96.326111,16.651865,29.639999
